window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
45,28.0,"['credit', 'loan', 'bank', 'structure', 'corporation', 'policy', 'railway', 'association', 'agency', 'refund']",46,[],[],[],[],[],0.0,0.0,disappeared,,,,,
45,29.0,"['settlement', 'austria', 'payment', 'claim', 'agreement', 'submit', 'approve', 'suspension', 'creditor', 'await']",46,[],[],[],[],[],0.0,0.0,disappeared,,,,,
45,30.0,"['arbitration', 'agreement', 'sign', 'international', 'commission', 'difference', 'sovereign', 'conference', 'treaty', 'discussion']",46,[],[],[],[],[],0.0,0.0,disappeared,,,,,
45,,,46,,,,"[1.0, 0.833]","[0.389, 0.333]",1.833,0.722,merge,"[11, 23]","[['loan', 'farm', 'agriculture', 'drought', 'cooperative', 'farmer', 'board', 'establish', 'marketing', 'cross'], ['price', 'average', 'fall', 'cent', 'crop', 'potato', 'cattle', 'cotton', 'agriculture', 'agricultural']]",4.0,"['agriculture', 'farm', 'farmer', 'agricultural', 'price', 'board', 'drought', 'marketing', 'organization', 'crop']","[0.887, 0.859]"
45,,,46,,,,"[0.571, 0.625]","[0.7, 0.3]",1.196,1.0,merge,"[0, 19]","[['water', 'project', 'river', 'flood', 'waterway', 'mississippi', 'reclamation', 'irrigation', 'harbor', 'improvement'], ['road', 'highway', 'system', 'mile', 'engineering', 'hemisphere', 'construction', 'cent', 'type', 'exact']]",13.0,"['land', 'conservation', 'water', 'reclamation', 'flood', 'capital', 'project', 'system', 'watershed', 'park']","[0.892, 0.762]"
46,0.0,"['fiscal', 'budget', 'reduction', 'estimate', 'tax', 'expenditure', 'revenue', 'taxis', 'deficit', 'income']",47,[7],"[['income', 'taxis', 'tax', 'revenue', 'expenditure', 'billion', 'dollar', 'raise', 'base', 'sum']]",[0.865],[0.6],[0.917],0.6,0.917,unclear,,,,,
46,1.0,"['bank', 'credit', 'banking', 'failure', 'deposit', 'withdrawal', 'reserve', 'financial', 'crisis', 'hoard']",47,[3],"[['bank', 'recovery', 'banking', 'economic', 'failure', 'credit', 'reform', 'loan', 'crisis', 'sound']]",[0.914],[1.0],[0.667],1.0,0.667,continued,,,,,
46,2.0,"['responsibility', 'individual', 'economic', 'social', 'initiative', 'sense', 'local', 'spiritual', 'ideal', 'welfare']",47,[4],"[['social', 'economic', 'ambition', 'tradition', 'stimulate', 'individual', 'modern', 'liberty', 'problem', 'group']]",[0.909],[0.565],[0.786],0.565,0.786,continued,,,,,
46,3.0,"['employment', 'relief', 'local', 'unemployment', 'unemployed', 'agency', 'distress', 'show', 'direct', 'million']",47,[2],"[['relief', 'local', 'unemployed', 'employment', 'unemployment', 'agency', 'problem', 'emergency', 'give', 'project']]",[0.962],[0.909],[0.71],0.909,0.71,continued,,,,,
46,4.0,"['agriculture', 'farm', 'farmer', 'agricultural', 'price', 'board', 'drought', 'marketing', 'organization', 'crop']",47,[1],"[['price', 'farm', 'agriculture', 'production', 'farmer', 'industrial', 'purchasing', 'agricultural', 'adequate', 'program']]",[0.862],[0.778],[0.475],0.778,0.475,unclear,,,,,
46,5.0,"['enforcement', 'criminal', 'district', 'crime', 'prohibition', 'prison', 'immigration', 'congestion', 'strengthen', 'improvement']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,6.0,"['contract', 'mail', 'lease', 'post', 'agreement', 'office', 'payment', 'settlement', 'rent', 'exchange']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,7.0,"['naval', 'treaty', 'armament', 'agreement', 'pact', 'conference', 'defensive', 'kellogg', 'burden', 'arm']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,8.0,"['depression', 'economic', 'wage', 'financial', 'acute', 'dislocation', 'collapse', 'month', 'influence', 'unemployment']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,9.0,"['court', 'constitution', 'legislative', 'information', 'reservation', 'message', 'expedient', 'adherence', 'regulation', 'international']",47,[6],"[['legislative', 'constitutional', 'convention', 'constitution', 'read', 'problem', 'message', 'declare', 'mr', 'revision']]",[0.904],[0.857],[0.917],0.857,0.917,continued,,,,,
46,10.0,"['construction', 'waterway', 'harbor', 'mississippi', 'completion', 'vessel', 'annum', 'river', 'approximately', 'half']",47,[8],"[['work', 'construction', 'expenditure', 'reduction', 'appropriation', 'project', 'budget', 'total', 'expansion', 'propose']]",[0.755],[0.75],[0.375],0.75,0.375,disappeared,,,,,
46,11.0,"['commission', 'administrative', 'commissioner', 'reorganization', 'group', 'agency', 'appoint', 'function', 'overlap', 'place']",47,[9],"[['administrative', 'issue', 'agency', 'group', 'management', 'task', 'consolidate', 'overlap', 'need', 'order']]",[0.867],[0.8],[0.857],0.8,0.857,unclear,,,,,
46,12.0,"['competition', 'inquiry', 'destructive', 'item', 'especially', 'natural', 'producer', 'antitrust', 'light', 'change']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,13.0,"['land', 'conservation', 'water', 'reclamation', 'flood', 'capital', 'project', 'system', 'watershed', 'park']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,14.0,"['veteran', 'allowance', 'disability', 'inequality', 'dependent', 'eliminate', 'benefit', 'substantial', 'administrator', 'adjust']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,15.0,"['unit', 'child', 'health', 'county', 'fund', 'organization', 'local', 'sheppard', 'maternity', 'nurse']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
46,16.0,"['army', 'navy', 'personnel', 'officer', 'maintain', 'efficiency', 'intelligence', 'guard', 'aviation', 'air']",47,[],[],[],[],[],0.0,0.0,disappeared,,,,,
47,0.0,"['democracy', 'seek', 'today', 'fear', 'neighbor', 'peaceful', 'armament', 'autocracy', 'attack', 'let']",48,[],[],[],[],[],0.0,0.0,disappeared,,,,,
47,1.0,"['price', 'farm', 'agriculture', 'production', 'farmer', 'industrial', 'purchasing', 'agricultural', 'adequate', 'program']",48,[3],"[['agriculture', 'farm', 'farmer', 'crop', 'supply', 'price', 'product', 'production', 'adequate', 'surplus']]",[0.965],[0.75],[0.926],0.75,0.926,continued,,,,,
47,2.0,"['relief', 'local', 'unemployed', 'employment', 'unemployment', 'agency', 'problem', 'emergency', 'give', 'project']",48,[2],"[['relief', 'local', 'unemployed', 'employment', 'unemployment', 'problem', 'agency', 'age', 'project', 'community']]",[0.985],[0.903],[0.862],0.903,0.862,continued,,,,,
47,3.0,"['bank', 'recovery', 'banking', 'economic', 'failure', 'credit', 'reform', 'loan', 'crisis', 'sound']",48,[],[],[],[],[],0.0,0.0,disappeared,,,,,
47,4.0,"['social', 'economic', 'ambition', 'tradition', 'stimulate', 'individual', 'modern', 'liberty', 'problem', 'group']",48,[6],"[['economic', 'social', 'basic', 'field', 'healthy', 'domestic', 'sight', 'system', 'thing', 'simple']]",[0.81],[0.5],[0.846],0.5,0.846,unclear,,,,,
47,5.0,"['wage', 'hour', 'industrial', 'industry', 'child', 'worker', 'locality', 'low', 'exist', 'group']",48,[8],"[['wage', 'hour', 'employer', 'worker', 'term', 'starvation', 'jurisdiction', 'employee', 'raise', 'industrial']]",[0.929],[0.786],[1.0],0.786,1.0,continued,,,,,
47,6.0,"['legislative', 'constitutional', 'convention', 'constitution', 'read', 'problem', 'message', 'declare', 'mr', 'revision']",48,[13],"[['convention', 'liberal', 'read', 'constitutional', 'constitution', 'problem', 'interpretation', 'worth', 'legislative', 'definite']]",[0.878],[0.667],[0.714],0.667,0.714,unclear,,,,,
47,7.0,"['income', 'taxis', 'tax', 'revenue', 'expenditure', 'billion', 'dollar', 'raise', 'base', 'sum']",48,[0],"[['income', 'dollar', 'budget', 'taxis', 'billion', 'tax', 'expenditure', 'balance', 'capital', 'increase']]",[0.927],[1.0],[0.632],1.0,0.632,continued,,,,,
47,8.0,"['work', 'construction', 'expenditure', 'reduction', 'appropriation', 'project', 'budget', 'total', 'expansion', 'propose']",48,[],[],[],[],[],0.0,0.0,disappeared,,,,,
47,9.0,"['administrative', 'issue', 'agency', 'group', 'management', 'task', 'consolidate', 'overlap', 'need', 'order']",48,[5],"[['branch', 'task', 'administrative', 'appeal', 'need', 'light', 'tool', 'legislative', 'responsibility', 'issue']]",[0.834],[1.0],[0.375],1.0,0.375,disappeared,,,,,
48,0.0,"['income', 'dollar', 'budget', 'taxis', 'billion', 'tax', 'expenditure', 'balance', 'capital', 'increase']",49,[1],"[['income', 'tax', 'dollar', 'billion', 'budget', 'taxis', 'expenditure', 'balance', 'capital', 'reduce']]",[0.979],[0.895],[0.914],0.895,0.914,continued,,,,,
48,1.0,"['faith', 'religion', 'democracy', 'god', 'international', 'worship', 'teach', 'come', 'race', 'human']",49,[3],"[['faith', 'religion', 'god', 'democracy', 'international', 'race', 'speech', 'worship', 'objective', 'victory']]",[0.959],[0.7],[0.957],0.7,0.957,continued,,,,,
48,2.0,"['relief', 'local', 'unemployed', 'employment', 'unemployment', 'problem', 'agency', 'age', 'project', 'community']",49,[7],"[['employment', 'responsibility', 'assurance', 'employer', 'affair', 'want', 'dispute', 'member', 'employee', 'base']]",[0.731],[0.345],[0.375],0.345,0.375,disappeared,,,,,
48,3.0,"['agriculture', 'farm', 'farmer', 'crop', 'supply', 'price', 'product', 'production', 'adequate', 'surplus']",49,[0],"[['wage', 'farmer', 'food', 'farm', 'worker', 'group', 'industrial', 'adequate', 'raise', 'agriculture']]",[0.882],[0.778],[0.429],0.778,0.429,unclear,,,,,
48,4.0,"['fear', 'armament', 'weapon', 'seek', 'limit', 'threat', 'real', 'war', 'swift', 'belligerent']",49,[2],"[['danger', 'try', 'fear', 'threaten', 'seventy', 'face', 'propaganda', 'strive', 'conflict', 'glass']]",[0.823],[0.571],[0.542],0.571,0.542,unclear,,,,,
48,5.0,"['branch', 'task', 'administrative', 'appeal', 'need', 'light', 'tool', 'legislative', 'responsibility', 'issue']",49,[],[],[],[],[],0.0,0.0,disappeared,,,,,
48,6.0,"['economic', 'social', 'basic', 'field', 'healthy', 'domestic', 'sight', 'system', 'thing', 'simple']",49,[9],"[['economic', 'system', 'social', 'basic', 'dictatorship', 'domestic', 'healthy', 'welfare', 'sight', 'independence']]",[0.934],[0.923],[0.733],0.923,0.733,continued,,,,,
48,7.0,"['cost', 'dictatorship', 'democratic', 'democracy', 'prove', 'militarism', 'oligarchy', 'autocratic', 'wait', 'access']",49,[],[],[],[],[],0.0,0.0,disappeared,,,,,
48,8.0,"['wage', 'hour', 'employer', 'worker', 'term', 'starvation', 'jurisdiction', 'employee', 'raise', 'industrial']",49,[],[],[],[],[],0.0,0.0,disappeared,,,,,
48,9.0,"['neighbor', 'hemisphere', 'republic', 'century', 'people', 'continent', 'follow', 'existence', 'western', 'ruler']",49,[],[],[],[],[],0.0,0.0,disappeared,,,,,
48,10.0,"['neighbor', 'respect', 'agreement', 'precept', 'endure', 'treaty', 'prepare', 'obligation', 'address', 'peaceful']",49,[19],"[['discussion', 'meeting', 'prepare', 'agreement', 'begin', 'man', 'impact', 'delegate', 'reassemble', 'conciliation']]",[0.749],[0.6],[0.6],0.6,0.6,unclear,,,,,
48,11.0,"['attack', 'deception', 'deceive', 'case', 'capital', 'wilful', 'innate', 'prejudice', 'unprepared', 'mankind']",49,[16],"[['attack', 'deceive', 'deception', 'criticism', 'innate', 'wilful', 'unprepared', 'capital', 'mankind', 'abuse']]",[0.947],[0.889],[1.0],0.889,1.0,continued,,,,,
48,12.0,"['democracy', 'form', 'forth', 'visit', 'surface', 'democratic', 'trend', 'representative', 'insist', 'real']",49,[14],"[['democracy', 'insist', 'liberty', 'mankind', 'victory', 'unity', 'fellow', 'weld', 'kindred', 'overwhelmingly']]",[0.901],[1.0],[0.625],1.0,0.625,continued,,,,,
48,13.0,"['convention', 'liberal', 'read', 'constitutional', 'constitution', 'problem', 'interpretation', 'worth', 'legislative', 'definite']",49,[],[],[],[],[],0.0,0.0,disappeared,,,,,
48,14.0,"['sea', 'british', 'navy', 'abroad', 'send', 'danger', 'stupid', 'signal', 'tinkle', 'reporting']",49,[4],"[['ship', 'sea', 'battle', 'axis', 'air', 'soldier', 'strike', 'loss', 'british', 'pacific']]",[0.717],[0.6],[0.364],0.6,0.364,disappeared,,,,,
48,15.0,"['partisanship', 'impressive', 'commit', 'expression', 'regard', 'label', 'party', 'think', 'swiftly', 'sponsor']",49,[13],"[['partisanship', 'usual', 'impressive', 'expression', 'commit', 'regard', 'label', 'politic', 'party', 'think']]",[0.89],[0.8],[0.667],0.8,0.667,unclear,,,,,
49,0.0,"['wage', 'farmer', 'food', 'farm', 'worker', 'group', 'industrial', 'adequate', 'raise', 'agriculture']",50,[0],"[['food', 'farmer', 'agriculture', 'farm', 'price', 'subsidy', 'cost', 'level', 'production', 'cent']]",[0.91],[0.429],[0.922],0.429,0.922,unclear,,,,,
49,1.0,"['income', 'tax', 'dollar', 'billion', 'budget', 'taxis', 'expenditure', 'balance', 'capital', 'reduce']",50,[20],"[['tax', 'reduction', 'light', 'taxis', 'taxation', 'job', 'requirement', 'encourage', 'retirement', 'condition']]",[0.837],[0.371],[1.0],0.371,1.0,disappeared,,,,,
49,2.0,"['danger', 'try', 'fear', 'threaten', 'seventy', 'face', 'propaganda', 'strive', 'conflict', 'glass']",50,[14],"[['seventy', 'generation', 'mr', 'seventh', 'unprecedented', 'eighth', 'today', 'animal', 'speaker', 'grow']]",[0.867],[0.583],[0.474],0.583,0.474,unclear,,,,,
49,3.0,"['faith', 'religion', 'god', 'democracy', 'international', 'race', 'speech', 'worship', 'objective', 'victory']",50,[8],"[['faith', 'god', 'religion', 'ideal', 'satisfaction', 'man', 'victory', 'strive', 'woman', 'image']]",[0.881],[0.913],[0.6],0.913,0.6,unclear,,,,,
49,4.0,"['ship', 'sea', 'battle', 'axis', 'air', 'soldier', 'strike', 'loss', 'british', 'pacific']",50,[11],"[['soldier', 'force', 'sailor', 'armed', 'navy', 'army', 'fight', 'sea', 'overwhelming', 'tribute']]",[0.888],[0.545],[0.826],0.545,0.826,unclear,,,,,
49,5.0,"['freedom', 'courage', 'task', 'need', 'human', 'face', 'choice', 'essential', 'pride', 'eternally']",50,[8],"[['faith', 'god', 'religion', 'ideal', 'satisfaction', 'man', 'victory', 'strive', 'woman', 'image']]",[0.798],[0.444],[0.32],0.444,0.32,disappeared,,,,,
49,6.0,"['hitler', 'conquest', 'nazi', 'fascist', 'combine', 'japan', 'japanese', 'figure', 'weapon', 'force']",50,[4],"[['nazi', 'hitler', 'conquest', 'fascist', 'japanese', 'russia', 'japan', 'fight', 'berlin', 'britain']]",[0.967],[1.0],[0.903],1.0,0.903,continued,,,,,
49,7.0,"['employment', 'responsibility', 'assurance', 'employer', 'affair', 'want', 'dispute', 'member', 'employee', 'base']",50,[29],"[['job', 'employment', 'woman', 'civilian', 'essential', 'workweek', 'unemployment', 'release', 'reconversion', 'immediately']]",[0.75],[0.312],[0.8],0.312,0.8,disappeared,,,,,
49,8.0,"['enemy', 'attack', 'key', 'challenge', 'learn', 'offensive', 'fight', 'armed', 'arming', 'animal']",50,[7],"[['enemy', 'fight', 'win', 'weapon', 'victory', 'surrender', 'attack', 'challenge', 'warfare', 'defeat']]",[0.918],[0.688],[0.889],0.688,0.889,continued,,,,,
49,9.0,"['economic', 'system', 'social', 'basic', 'dictatorship', 'domestic', 'healthy', 'welfare', 'sight', 'independence']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
49,10.0,"['produce', 'production', 'tank', 'rate', 'rapidly', 'schedule', 'plane', 'airplane', 'gun', 'artillery']",50,[25],"[['produce', 'production', 'tank', 'plane', 'airplane', 'gun', 'artillery', 'ammunition', 'aircraft', 'anti']]",[0.971],[0.714],[1.0],0.714,1.0,continued,,,,,
49,11.0,"['americans', 'sacrifice', 'hole', 'survival', 'patriotism', 'thinking', 'mere', 'yes', 'intend', 'know']",50,[24],"[['americans', 'sacrifice', 'put', 'patriotism', 'hole', 'mere', 'die', 'survival', 'brave', 'send']]",[0.953],[1.0],[0.846],1.0,0.846,continued,,,,,
49,12.0,"['mr', 'churchill', 'speaker', 'generalissimo', 'vice', 'stalin', 'ally', 'minister', 'visit', 'chiang']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
49,13.0,"['partisanship', 'usual', 'impressive', 'expression', 'commit', 'regard', 'label', 'politic', 'party', 'think']",50,[10],"[['partisanship', 'politic', 'disagreement', 'partisan', 'expression', 'democratic', 'usual', 'impressive', 'democracy', 'regard']]",[0.903],[1.0],[0.565],1.0,0.565,continued,,,,,
49,14.0,"['democracy', 'insist', 'liberty', 'mankind', 'victory', 'unity', 'fellow', 'weld', 'kindred', 'overwhelmingly']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
49,15.0,"['speed', 'tool', 'production', 'save', 'materiel', 'machinery', 'implement', 'lose', 'turn', 'material']",50,[26],"[['plant', 'production', 'schedule', 'steel', 'materiel', 'tool', 'throw', 'equipment', 'come', 'ton']]",[0.831],[0.714],[0.583],0.714,0.583,unclear,,,,,
49,16.0,"['attack', 'deceive', 'deception', 'criticism', 'innate', 'wilful', 'unprepared', 'capital', 'mankind', 'abuse']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
49,17.0,"['danger', 'tie', 'depend', 'emergency', 'idle', 'carry', 'fear', 'hand', 'rightful', 'immature']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
49,18.0,"['china', 'fly', 'russia', 'japan', 'tribute', 'britain', 'seek', 'conquest', 'pacific', 'japanese']",50,[3],"[['philippine', 'japanese', 'pacific', 'island', 'sea', 'japan', 'china', 'battle', 'air', 'east']]",[0.766],[0.667],[0.333],0.667,0.333,disappeared,,,,,
49,19.0,"['discussion', 'meeting', 'prepare', 'agreement', 'begin', 'man', 'impact', 'delegate', 'reassemble', 'conciliation']",50,[],[],[],[],[],0.0,0.0,disappeared,,,,,
50,0.0,"['food', 'farmer', 'agriculture', 'farm', 'price', 'subsidy', 'cost', 'level', 'production', 'cent']",51,[0],"[['farm', 'farmer', 'agriculture', 'food', 'price', 'agricultural', 'crop', 'level', 'production', 'fair']]",[0.967],[0.725],[0.875],0.725,0.875,continued,,,,,
50,1.0,"['dollar', 'fiscal', 'expenditure', 'estimate', 'million', 'billion', 'budget', 'outlay', 'current', 'include']",51,[1],"[['dollar', 'fiscal', 'expenditure', 'estimate', 'million', 'billion', 'bank', 'budget', 'fund', 'total']]",[0.989],[0.868],[0.771],0.868,0.771,continued,,,,,
50,2.0,"['transportation', 'organization', 'responsibility', 'improve', 'economic', 'member', 'develop', 'relationship', 'enterprise', 'sound']",51,[19],"[['enterprise', 'region', 'expand', 'business', 'assistance', 'develop', 'particularly', 'productive', 'scientific', 'industrial']]",[0.867],[0.371],[0.706],0.371,0.706,disappeared,,,,,
50,3.0,"['philippine', 'japanese', 'pacific', 'island', 'sea', 'japan', 'china', 'battle', 'air', 'east']",51,[14],"[['philippine', 'japanese', 'sea', 'island', 'japan', 'pacific', 'force', 'fleet', 'leyte', 'halsey']]",[0.986],[0.97],[1.0],0.97,1.0,continued,,,,,
50,4.0,"['nazi', 'hitler', 'conquest', 'fascist', 'japanese', 'russia', 'japan', 'fight', 'berlin', 'britain']",51,[],[],[],[],[],0.0,0.0,disappeared,,,,,
50,5.0,"['wage', 'minimum', 'worker', 'cent', 'increase', 'income', 'hour', 'standard', 'percent', 'mean']",51,[5],"[['wage', 'cent', 'minimum', 'worker', 'hour', 'percent', 'increase', 'standard', 'income', 'production']]",[0.967],[0.893],[0.824],0.893,0.824,continued,,,,,
